steam_id,game_time,recommend,helpful_count,review_date,review_comment,early_access,refund,game_id,name
76561199477337415,16.5 hrs on record,Recommended,60 people found this review helpful,"Posted: August 7, 2024","God, it's amazing how well this game holds up even after more than a decade. Both the singleplayer and co-op experiences are top tier in their own way. The voice acting is simply spectacular, the story is intriguing and the puzzles get progressively harder throughout the game (thus providing you with a nice learning curve). This sequel overall is a great step up from the first game and a must-have for virtually any gamer I'd say.",Full_Release,not refunded,620,Portal 2
76561199177424799,4.4 hrs on record,Recommended,52 people found this review helpful,Posted: February 2,"Overall, Portal",Full_Release,not refunded,620,Portal 2
76561199573275469,10.6 hrs on record,Recommended,33 people found this review helpful,"Posted: March 21, 2024",combustible lemons,Full_Release,not refunded,620,Portal 2
76561198378975065,22.9 hrs on record,Not Recommended,58 people found this review helpful,"Posted: May 2, 2024",100% achievement completion locked behind having friends,Full_Release,not refunded,620,Portal 2
76561198057136626,36.8 hrs on record,Recommended,25 people found this review helpful 0,"Posted: September 6, 2024",9/10.,Full_Release,not refunded,620,Portal 2
76561198986333887,11.4 hrs on record,Recommended,28 people found this review helpful 0,"Posted: June 2, 2024","This game is absolutely perfect. The puzzles and the story that has this game are one of the best I've ever seen. It's just a masterpiece. Good job, Valve.",Full_Release,not refunded,620,Portal 2
76561199220648519,9.7 hrs on record,Recommended,15 people found this review helpful,Posted: February 1,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,Full_Release,not refunded,620,Portal 2
76561199163659913,6.3 hrs on record,Recommended,39 people found this review helpful,"Posted: April 24, 2024",mommy,Full_Release,not refunded,620,Portal 2
76561198153500795,34.3 hrs on record,Recommended,24 people found this review helpful,"Posted: April 25, 2024","""Alright I've been thinking: When life gives you lemons, don't make lemonade. Make life take the lemons back! GET MAD! I don't want your damn lemons, what am I supposed to do with these? Demand to see life's manager! Make life rue the day it thought it could give Cave Johnson lemons! Do you know who I am?! I'm the man who's gonna burn your house down! With the lemons! I'm gonna get my engineers to invent a combustible lemon that burns your house down!""",Full_Release,not refunded,620,Portal 2
76561198007845342,36.3 hrs on record,Recommended,21 people found this review helpful,Posted: January 18,You'll find it if you look at Chell from behind..,Full_Release,not refunded,620,Portal 2
76561198432882648,8.2 hrs on record,Recommended,27 people found this review helpful,"Posted: June 25, 2024",you think you are smart huh ?,Full_Release,not refunded,620,Portal 2
76561198057695365,932.8 hrs on record,Recommended,14 people found this review helpful,Posted: January 22,This game is very good the price is only 10 USD and the story and game play is advanced,Full_Release,not refunded,620,Portal 2
76561199587349406,43.8 hrs on record,Recommended,12 people found this review helpful,"Posted: September 8, 2024",best game of all time and if you don't agree then you have a very minor case of serious brain damage,Full_Release,not refunded,620,Portal 2
76561198032017170,36.4 hrs on record,Recommended,8 people found this review helpful,"Posted: November 28, 2024","A real masterpiece, under every point of view. I recommend it to everybody, without reserves.",Full_Release,not refunded,620,Portal 2
76561198029423793,87.8 hrs on record,Not Recommended,39 people found this review helpful,"Posted: May 25, 2024",The Valve guy turns his head at me and it's really scary,Full_Release,not refunded,620,Portal 2
76561199555350891,4.0 hrs on record,Recommended,22 people found this review helpful 0,"Posted: June 18, 2024",As good as Portal 1 or even better,Full_Release,not refunded,620,Portal 2
76561199619235296,17.9 hrs on record,Recommended,8 people found this review helpful 0,"Posted: December 13, 2024",This is def one of THE best video games ever made. Not only it has a rich storyline but unique and fun gameplay.,Full_Release,not refunded,620,Portal 2
76561198304969711,37.2 hrs on record,Recommended,13 people found this review helpful 0,"Posted: November 2, 2024","If you thought Portal was good, wait til you try Portal 2, it's a masterpiece. From the lore to the voice acting, the choices Valve makes to make these games is incredible. Solid 10/10. One of the great classics.",Full_Release,not refunded,620,Portal 2
76561198061097219,38.7 hrs on record,Recommended,7 people found this review helpful 0,"Posted: July 20, 2024",10 / 10,Full_Release,not refunded,620,Portal 2
76561198413110395,"3,979.0 hrs on record",Recommended,10 people found this review helpful 0,"Posted: August 10, 2024","Portal 2 is one of the best puzzle games of all time. With creative puzzles, interesting plot, and graphics that still hold up to this game, I definitely recommend it.",Full_Release,not refunded,620,Portal 2
76561199027678251,9.4 hrs on record,Recommended,6 people found this review helpful,"Posted: October 11, 2024",＼二つ,Full_Release,not refunded,620,Portal 2
76561199237704208,9.6 hrs on record,Recommended,7 people found this review helpful 0,Posted: February 23,"I want to say this, i dont think valve is making a portal 3. But for the last portal game, its great, good story, though, some achevments are a bit odd In my say.",Full_Release,not refunded,620,Portal 2
76561198149170567,20.4 hrs on record,Recommended,5 people found this review helpful 7,"Posted: April 7, 2024","My wife said if this review gets 50 likes and 5 awards, she will buy a case of beer, guys help me out.",Full_Release,not refunded,620,Portal 2
76561198808764645,14.1 hrs on record,Recommended,5 people found this review helpful,Posted: January 11,i want glados so bad,Full_Release,not refunded,620,Portal 2
76561198868941935,23.6 hrs on record,Recommended,7 people found this review helpful 0,Posted: February 13,Takes the semi tech demo vibe of the first game and instills it an incredible story led by a legendary character and a legendary vocal performance. I don't think a third game will live up to this game's legacy and I do not think it is worth trying.,Full_Release,not refunded,620,Portal 2
76561198005297751,18.5 hrs on record,Recommended,11 people found this review helpful,"Posted: September 8, 2024","- controllers are fully supported, unlike Portal 1 and other Valve games of the era.",Full_Release,not refunded,620,Portal 2
76561198189846985,17.2 hrs on record,Recommended,6 people found this review helpful 0,"Posted: August 2, 2024",do i even have to say anything. its ♥♥♥♥♥♥♥ portal two,Full_Release,not refunded,620,Portal 2
76561198399160106,40.1 hrs on record,Recommended,7 people found this review helpful 0,Posted: January 21,This game is super fun! I really enjoy the graphics and the story line is great.,Full_Release,not refunded,620,Portal 2
76561198319110218,15.6 hrs on record,Recommended,5 people found this review helpful 1,"Posted: September 29, 2024","Initially I though it's just the co-op part, but after completing it I realized there's a whole story to this thing. Both single and multiplayer were a blast",Full_Release,not refunded,620,Portal 2
76561198986214816,6.6 hrs on record,Recommended,11 people found this review helpful,"Posted: April 3, 2024","So, ditch the boring games and dive into the hilarious world of Portal 2. Just be warned: you might end up humming show tunes and feeling a strange urge to carry a potato around. But hey, that's just the science talking.",Full_Release,not refunded,620,Portal 2
76561198170391687,65.3 hrs on record,Recommended,"4,308 people found this review helpful","Posted: December 28, 2024",The world is mad. Play Balatro.,Full_Release,not refunded,2379780,Balatro
76561198296118902,394.4 hrs on record,Recommended,"1,051 people found this review helpful","Posted: May 14, 2024",1 in 4 my a**,Full_Release,not refunded,2379780,Balatro
76561198314886651,181.9 hrs on record,Recommended,"1,265 people found this review helpful","Posted: April 30, 2024","A man walks into a casino and goes to the poker table. He pulls out a tarot card, picture of a king, and picture of a mime. The poker deck suddenly only has kings of diamonds made out of SOLID STEEL and some made out of SOLID GOLD, earning him 3 dollars each, stamped with a red wax seal and made shiny. He earns more chips than there are atoms in the known observable universe. He cashes out for 5 dollars and walks on out.",Full_Release,not refunded,2379780,Balatro
76561198133615661,126.3 hrs on record,Recommended,965 people found this review helpful,"Posted: October 24, 2024",I buy wheel of fortune : NOPE!,Full_Release,not refunded,2379780,Balatro
76561198213294805,89.0 hrs on record,Recommended,753 people found this review helpful,"Posted: March 25, 2024",Buy Balatro.,Full_Release,not refunded,2379780,Balatro
76561198280358809,556.3 hrs on record,Recommended,"1,928 people found this review helpful","Posted: December 16, 2024","It might be 35 years until we get another game quite like Balatro. But I'll keep on watching that number go up, keep on listening to that song, keep on saying ""one more go"" until we do.",Full_Release,not refunded,2379780,Balatro
76561198223318424,110.4 hrs on record,Recommended,320 people found this review helpful,"Posted: December 12, 2024","In the future, secretaries and receptionists will no longer be playing Solitaire on their computers, they will be playing Balatro instead.",Full_Release,not refunded,2379780,Balatro
76561199589381620,176.7 hrs on record,Recommended,550 people found this review helpful,"Posted: October 26, 2024","I love gambling so much (I can stop anytime I want). I especially love it in Balatro when you loose your Gros Michel, but you find your Cavendish in the next shop (I can stop anytime I want). This game is healthy for your dopamine (I can stop anytime I want), and I find it even more healthy when I find both photograph and hanging chad (I can stop anytime I want). As a professional - not addicted - gambler, I can confidently state that this game is purely exquisite (I CAN STOP ANYTIME I WANT).",Full_Release,not refunded,2379780,Balatro
76561199029912652,43.4 hrs on record,Recommended,565 people found this review helpful,"Posted: April 4, 2024",finally we got poker 2,Full_Release,not refunded,2379780,Balatro
76561198328865064,18.8 hrs on record,Recommended,781 people found this review helpful,"Posted: June 1, 2024",Wheel Of Fortune; *Loud Loss Buzzer* Aw Dangit,Full_Release,not refunded,2379780,Balatro
76561197969417125,65.9 hrs on record,Recommended,136 people found this review helpful,"Posted: July 20, 2024","Winning a run also unlocks new decks which have different starting bonuses, such as the checkered deck which has 26 spades and hearts so its really easy to play flushes, as well as adding higher difficulty levels and challenge modes, which increases replayability.",Full_Release,not refunded,2379780,Balatro
76561198092231976,76.1 hrs on record,Recommended,122 people found this review helpful,"Posted: September 30, 2024",Only complain that i have is that the developer should add some more soundtracks.,Full_Release,not refunded,2379780,Balatro
76561198060315631,126.9 hrs on record,Recommended,134 people found this review helpful,Posted: January 12,10/10 I wish The Wheel was real,Full_Release,not refunded,2379780,Balatro
76561198046565259,109.1 hrs on record,Recommended,189 people found this review helpful,"Posted: May 17, 2024",It Maths for you,Full_Release,not refunded,2379780,Balatro
76561198195656181,155.2 hrs on record,Recommended,136 people found this review helpful,"Posted: May 5, 2024",Addiction is just Dedication misspelled,Full_Release,not refunded,2379780,Balatro
76561198141634072,73.1 hrs on record,Recommended,95 people found this review helpful 6,"Posted: September 22, 2024","Balatro is deckbuilding genius, and crazy addictive. It takes maybe 10 minutes for the basic parameters of the game to make sense and then you spend the next 50 hours coming up with different strategies to make your score soar into the stratosphere like the weight on a carnival strength testing machine breaking the bell off the top of the stand. I'll also say that I think it's fantastic that a game that is so closely tied to Poker has nothing in the way of micro transactions or abuse of actual gambling. Love to see an Indie game of this pathos thriving.",Full_Release,not refunded,2379780,Balatro
76561199234422235,79.6 hrs on record,Recommended,93 people found this review helpful,"Posted: September 14, 2024","Absolutely love this game. I went into it already knowing how to play poker and I love rogue like deckbuilders so this was a no brainer for me. For anyone who loves these type of games but is on the fence because they don't know how to play poker, just play it. It lists all poker hands and it's easy to learn. I mean come on we've all had to learn way more complex mechanics in other games you know you can learn poker",Full_Release,not refunded,2379780,Balatro
76561198024720757,60.9 hrs on record,Recommended,89 people found this review helpful,Posted: February 5,Recommended!,Full_Release,not refunded,2379780,Balatro
923847095,58.5 hrs on record,Recommended,102 people found this review helpful,"Posted: April 17, 2024",the biggest joker in this game is the player,Full_Release,not refunded,2379780,Balatro
76561198440111356,39.1 hrs on record,Recommended,97 people found this review helpful,"Posted: July 31, 2024",I hate it when popular highly-rated stuff is actually good,Full_Release,not refunded,2379780,Balatro
76561198275344475,39.2 hrs on record,Recommended,87 people found this review helpful,"Posted: July 23, 2024",I have an abusive relationship with the Wheel Of Fortune tarot card...,Full_Release,not refunded,2379780,Balatro
76561198074152067,92.4 hrs on record,Recommended,231 people found this review helpful,"Posted: November 14, 2024","english version: its gud, i like, buy, ty.",Full_Release,not refunded,2379780,Balatro
76561198026407799,165.9 hrs on record,Recommended,97 people found this review helpful,"Posted: November 19, 2024","And by the way, the sticker price is conservative to say the least. Incredible value for money.",Full_Release,not refunded,2379780,Balatro
76561198037650969,66.4 hrs on record,Recommended,85 people found this review helpful,"Posted: December 2, 2024","Anyway, I can see how this game might become actual GOTY for some. I'll go play another run, just one more... yes, that's it...",Full_Release,not refunded,2379780,Balatro
76561198369698277,30.2 hrs on record,Recommended,71 people found this review helpful,Posted: March 4,"I went into this game knowing nothing about poker and came out of it becoming addicted to Balatro. You don't need to know much about poker to do well in this game, as the game is pretty simple when you first start out until you unlock more jokers and find new builds to run. I can spend hours on this game without even realizing how much time has gone by. Definitely recommend!",Full_Release,not refunded,2379780,Balatro
76561198121646377,64.2 hrs on record,Recommended,83 people found this review helpful,"Posted: June 17, 2024",This game makes me so incredibly happy that im jumping for joy at my desk and also makes me wanna punch my ♥♥♥♥♥♥♥♥ monitor. 15/10 would buy it again.,Full_Release,not refunded,2379780,Balatro
76561198859298176,48.1 hrs on record,Recommended,166 people found this review helpful,"Posted: June 11, 2024",Darkest Dungeon is Balatro for babies.,Full_Release,not refunded,2379780,Balatro
76561199127962360,206.2 hrs on record,Recommended,42 people found this review helpful,Posted: February 8,yall lowk sleepin on balatro porn,Full_Release,not refunded,2379780,Balatro
76561198824679184,232.9 hrs on record,Recommended,141 people found this review helpful,"Posted: June 17, 2024",black deck sucks,Full_Release,not refunded,2379780,Balatro
76561198085135600,14.3 hrs on record,Recommended,49 people found this review helpful,"Posted: August 21, 2024","It took me almost 10 hours to get my first win, which is a good thing. This game is the perfect balance between easy to learn, hard to master. You really do get that rush of gambling, where you know that at any point an unlucky hand or two could cost you everything. There are so many different game modifiers that every run feels completely different. You get so much game for such a low price, just buy it already",Full_Release,not refunded,2379780,Balatro
76561199509223708,46.7 hrs on record,Recommended,69 people found this review helpful,"Posted: July 20, 2024","What do you get when you combine ""Leeeets go gambling"" with a greatly reduced rate of ""Aw dang it""? You get peak, that's what.",Full_Release,not refunded,2379780,Balatro
76561198173899526,213.0 hrs on record,Not Recommended,115 people found this review helpful,"Posted: April 19, 2024","Edit after another 80 hours : Since I was getting close to all achievements, I gave it more time. Done with that now. Unfortunately, it only threw light on more issues, which I added to the review.",Full_Release,not refunded,2379780,Balatro
76561199479799471,33.2 hrs on record,Recommended,32 people found this review helpful,Posted: March 2,Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro. Balatro.,Full_Release,not refunded,2379780,Balatro
